Carat,Clarity,Color,Cut,Depth,Price,Table,x,y,z
0.74,SI2,G,Ideal,61.7,2690,56,5.8,5.87,3.6
0.82,SI2,G,Ideal,61.6,2692,56,5.98,6.04,3.7
0.78,SI2,G,Ideal,61.5,2706,56,5.94,5.97,3.66
0.8,SI2,G,Ideal,62.2,2749,56,5.95,5.91,3.69
0.83,SI2,G,Ideal,62.4,2751,54,6.01,6.08,3.77
0.8,SI2,G,Ideal,61.6,2856,56,5.97,6.01,3.69
0.81,SI2,G,Ideal,62.2,2894,57,5.96,6,3.72
0.9,SI2,G,Ideal,62.4,2968,57,6.16,6.13,3.84
0.93,SI2,G,Ideal,61,3114,54,6.35,6.32,3.87
1.06,SI2,G,Ideal,61,3321,56,6.62,6.56,4.02
1.8,SI2,G,Ideal,123.7,3521,113,12.39,12.48,7.6899999999999995
0.27,SI2,G,Ideal,62.3,361,55,4.14,4.18,2.59
0.91,SI2,G,Ideal,62.3,3664,56,6.18,6.22,3.86
0.92,SI2,G,Ideal,63,3697,57,6.16,6.13,3.87
1.01,SI2,G,Ideal,61.5,3739,57,6.42,6.46,3.96
0.9,SI2,G,Ideal,62.7,3805,53,6.18,6.22,3.89
0.6,SI2,G,Ideal,124.2,382,113,8.54,8.6,5.32
0.9,SI2,G,Ideal,62.8,3820,54,6.11,6.15,3.85
1.08,SI2,G,Ideal,62.7,3825,54,6.63,6.57,4.14
0.96,SI2,G,Ideal,61.7,3858,57,6.35,6.3,3.9
0.31,SI2,G,Ideal,62,391,55,4.34,4.37,2.7
1.06,SI2,G,Ideal,62.3,3936,55,6.54,6.49,4.06
0.96,SI2,G,Ideal,62,3945,58,6.3,6.34,3.92
0.9,SI2,G,Ideal,61.4,4044,56,6.19,6.23,3.81
0.3,SI2,G,Ideal,60.6,405,56,4.35,4.4,2.65
0.9,SI2,G,Ideal,60.6,4077,55,6.27,6.33,3.82
0.62,SI2,G,Ideal,122.2,408,113,8.7,8.780000000000001,5.34
0.97,SI2,G,Ideal,62.7,4101,57,6.31,6.28,3.95
0.98,SI2,G,Ideal,62.9,4116,57,6.33,6.29,3.97
0.32,SI2,G,Ideal,62.5,421,57,4.35,4.38,2.73
1.2,SI2,G,Ideal,247.4,422,228,17.18,17.29,10.66
1.02,SI2,G,Ideal,61.4,4255,56,6.52,6.47,3.99
1.01,SI2,G,Ideal,61.7,4260,56,6.47,6.43,3.98
1.01,SI2,G,Ideal,62.8,4269,56,6.4,6.44,4.03
1,SI2,G,Ideal,62.8,4284,57,6.37,6.31,3.98
1.01,SI2,G,Ideal,61.5,4299,57,6.5,6.42,3.97
0.9,SI2,G,Ideal,60.7,4314,57,6.19,6.33,3.8
1.01,SI2,G,Ideal,62.1,4350,57,6.48,6.44,4.01
1.02,SI2,G,Ideal,62.6,4363,58,6.42,6.4,4.01
0.92,SI2,G,Ideal,61.9,4406,57,6.23,6.25,3.86
1.04,SI2,G,Ideal,63.1,4414,55,6.45,6.52,4.09
1.07,SI2,G,Ideal,62.4,4419,57,6.56,6.58,4.1
1.07,SI2,G,Ideal,61.7,4421,57,6.55,6.59,4.05
1.16,SI2,G,Ideal,61.3,4425,55,6.79,6.84,4.18
1.04,SI2,G,Ideal,61.7,4455,56,6.57,6.52,4.04
1.06,SI2,G,Ideal,62.2,4459,55,6.53,6.56,4.07
1.03,SI2,G,Ideal,62.1,4470,57,6.44,6.42,3.99
1.08,SI2,G,Ideal,62.2,4544,56,6.56,6.59,4.09
1.01,SI2,G,Ideal,59.3,4556,60,6.54,6.58,3.89
1.01,SI2,G,Ideal,61.6,4560,54,6.4,6.45,3.96
1.05,SI2,G,Ideal,62.3,4561,56,6.52,6.58,4.08
1.03,SI2,G,Ideal,61.8,4582,55,6.46,6.51,4.01
2.18,SI2,G,Ideal,123.30000000000001,4586,113,13.219999999999999,13.34,8.190000000000001
0.32,SI2,G,Ideal,61.6,459,56,4.4,4.43,2.72
0.66,SI2,G,Ideal,122.9,463,111,8.940000000000001,8.99,5.51
1.21,SI2,G,Ideal,62.9,4631,57,6.78,6.73,4.25
1.05,SI2,G,Ideal,62.2,4667,54,6.52,6.56,4.07
1.09,SI2,G,Ideal,62.1,4670,56,6.66,6.59,4.12
1.16,SI2,G,Ideal,61.7,4710,56,6.82,6.76,4.18
1.12,SI2,G,Ideal,62.4,4712,56,6.63,6.67,4.15
1.17,SI2,G,Ideal,61.1,4725,56,6.8,6.86,4.17
1.08,SI2,G,Ideal,62.1,4733,57,6.56,6.58,4.08
1.04,SI2,G,Ideal,62,4752,56,6.52,6.49,4.03
1.11,SI2,G,Ideal,60.5,4755,56,6.71,6.67,4.05
1.01,SI2,G,Ideal,61.5,4783,57,6.43,6.45,3.96
1.08,SI2,G,Ideal,61.8,4814,56,6.54,6.6,4.06
1.15,SI2,G,Ideal,62.3,4838,56,6.67,6.75,4.18
1,SI2,G,Ideal,62.3,4861,56,6.46,6.44,3.96
1.03,SI2,G,Ideal,61.8,4873,55,6.5,6.52,4.02
1.15,SI2,G,Ideal,62.4,4877,56,6.7,6.74,4.19
1.16,SI2,G,Ideal,61.9,4880,56,6.73,6.77,4.18
1.15,SI2,G,Ideal,62.3,4927,56,6.75,6.67,4.18
1.03,SI2,G,Ideal,62.3,4928,59,6.44,6.46,4.02
1.27,SI2,G,Ideal,58.8,4936,56,7.16,7.06,4.18
1.12,SI2,G,Ideal,62.2,4955,55,6.68,6.64,4.14
1.16,SI2,G,Ideal,61.9,4969,56,6.77,6.73,4.18
1.04,SI2,G,Ideal,61.9,4973,58,6.47,6.51,4.02
1.06,SI2,G,Ideal,62.1,4987,58,6.49,6.53,4.04
1.12,SI2,G,Ideal,61.3,4990,55,6.74,6.7,4.12
1.17,SI2,G,Ideal,62,5012,55,6.81,6.74,4.2
1.04,SI2,G,Ideal,62.4,5044,54,6.49,6.53,4.06
0.36,SI2,G,Ideal,60.7,505,58,4.62,4.64,2.81
1.13,SI2,G,Ideal,61.1,5062,54,6.77,6.74,4.13
1.05,SI2,G,Ideal,62.7,5127,57,6.45,6.51,4.06
1.13,SI2,G,Ideal,62.9,5164,54,6.72,6.67,4.21
1.3,SI2,G,Ideal,61.9,5169,57,7.01,6.95,4.32
0.35,SI2,G,Ideal,61.2,517,56,4.56,4.59,2.8
1.16,SI2,G,Ideal,61.6,5171,55,6.8,6.78,4.18
0.31,SI2,G,Ideal,60.5,523,57,4.4,4.36,2.65
1.11,SI2,G,Ideal,60.7,5231,59,6.72,6.76,4.09
1.16,SI2,G,Ideal,61.5,5301,54,6.78,6.75,4.16
1.34,SI2,G,Ideal,62,5358,55,7.06,7.03,4.37
1.1,SI2,G,Ideal,62.1,5361,58,6.61,6.63,4.11
1.2,SI2,G,Ideal,62.2,5385,56,6.74,6.84,4.22
0.64,SI2,G,Ideal,125.5,540,113,8.73,8.67,5.46
1.1,SI2,G,Ideal,62.5,5407,55,6.61,6.66,4.15
1.22,SI2,G,Ideal,62.9,5436,56,6.86,6.78,4.29
1.18,SI2,G,Ideal,60.5,5452,55,6.9,6.85,4.16
1.24,SI2,G,Ideal,61.4,5520,56,6.98,6.92,4.27
1.1,SI2,G,Ideal,62.6,5535,56,6.64,6.58,4.14
0.36,SI2,G,Ideal,61.8,565,56,4.58,4.61,2.84
0.38,SI2,G,Ideal,62.8,566,57,4.58,4.59,2.88
0.8,SI2,G,Ideal,125,573,110,9.440000000000001,9.51,5.92
1.17,SI2,G,Ideal,62.6,5743,55,6.74,6.78,4.23
0.38,SI2,G,Ideal,61.7,587,56,4.64,4.67,2.87
1.26,SI2,G,Ideal,60.9,5937,55,7,7.05,4.28
0.33,SI2,G,Ideal,60.2,594,57,4.5,4.47,2.7
1.28,SI2,G,Ideal,61.4,5995,57,6.99,6.96,4.28
1.21,SI2,G,Ideal,62,6017,56,6.83,6.81,4.23
0.38,SI2,G,Ideal,61.2,602,56,4.7,4.74,2.89
0.39,SI2,G,Ideal,61.2,603,56,4.71,4.73,2.89
1.27,SI2,G,Ideal,61.8,6045,56,6.96,6.93,4.29
0.41,SI2,G,Ideal,61.3,605,56,4.78,4.81,2.94
0.4,SI2,G,Ideal,61.9,622,54,4.75,4.8,2.94
1.26,SI2,G,Ideal,61.8,6362,57,6.93,6.95,4.29
1.25,SI2,G,Ideal,61.1,6371,55,6.95,6.99,4.26
1.32,SI2,G,Ideal,62.9,6409,57,6.98,6.94,4.38
0.41,SI2,G,Ideal,61.7,648,56,4.79,4.81,2.96
0.4,SI2,G,Ideal,61.8,654,56,4.75,4.77,2.94
1.5,SI2,G,Ideal,63,6720,57,7.31,7.2,4.57
0.39,SI2,G,Ideal,62,683,55,4.69,4.73,2.92
0.42,SI2,G,Ideal,62.3,686,55,4.8,4.83,3
0.44,SI2,G,Ideal,61.1,694,55,4.93,4.95,3.02
0.43,SI2,G,Ideal,62.3,696,53,4.84,4.86,3.02
1.38,SI2,G,Ideal,61.4,7094,55,7.2,7.17,4.41
1.51,SI2,G,Ideal,61.8,7103,57,7.37,7.31,4.54
0.39,SI2,G,Ideal,60.9,716,56,4.78,4.74,2.9
1.53,SI2,G,Ideal,61.7,7240,57,7.44,7.41,4.58
0.47,SI2,G,Ideal,62.4,784,55,4.96,5.01,3.11
0.43,SI2,G,Ideal,61.1,800,55,4.92,4.9,3
0.41,SI2,G,Ideal,60.9,810,56,4.84,4.81,2.94
0.48,SI2,G,Ideal,62,841,54,5.04,5.06,3.13
0.4,SI2,G,Ideal,60.6,870,56,4.82,4.76,2.91
1.5,SI2,G,Ideal,61.4,8736,56,7.38,7.34,4.52
1.52,SI2,G,Ideal,61.3,8852,57,7.39,7.36,4.52
1.54,SI2,G,Ideal,62.3,8923,60,7.29,7.34,4.56
1.51,SI2,G,Ideal,62.4,9234,56,7.29,7.25,4.54
0.4,SI2,G,Ideal,62.1,926,55,4.73,4.74,2.94
0.43,SI2,G,Ideal,61.3,935,56,4.89,4.87,2.99
1.54,SI2,G,Ideal,61.7,9359,56,7.41,7.44,4.58
1.51,SI2,G,Ideal,62.3,9391,56,7.31,7.37,4.57
1.53,SI2,G,Ideal,62.3,9468,56,7.39,7.34,4.59
1.53,SI2,G,Ideal,62.5,9596,57,7.39,7.32,4.6
0.5,SI2,G,Premium,62.5,1000,57,5.04,5.01,3.14
1.66,SI2,G,Premium,59.1,10030,58,7.77,7.69,4.57
0.51,SI2,G,Premium,59.9,1004,60,5.14,5.07,3.06
1.7,SI2,G,Premium,58.9,10091,62,7.79,7.72,4.57
0.51,SI2,G,Premium,58.6,1026,59,5.3,5.25,3.09
0.5,SI2,G,Premium,62,1031,59,5.1,5.03,3.14
0.51,SI2,G,Premium,63,1056,61,5.08,4.99,3.17
1.7,SI2,G,Premium,62.5,10574,58,7.53,7.6,4.73
0.52,SI2,G,Premium,58.4,1076,62,5.33,5.28,3.1
0.5,SI2,G,Premium,58.6,1078,61,5.21,5.16,3.04
2,SI2,G,Premium,60.7,10833,60,8.13,8.07,4.92
0.54,SI2,G,Premium,61.4,1090,59,5.21,5.24,3.21
1.02,SI2,G,Premium,121.80000000000001,1121,118,10.379999999999999,10.24,6.279999999999999
1.71,SI2,G,Premium,62.6,11227,57,7.66,7.6,4.78
1.71,SI2,G,Premium,60.9,11248,58,7.68,7.72,4.69
1.71,SI2,G,Premium,60.9,11351,58,7.72,7.68,4.69
2,SI2,G,Premium,61.4,11544,59,8.14,8.06,4.97
0.8,SI2,G,Premium,119.1,1186,118,10.68,10.61,6.34
0.54,SI2,G,Premium,61.4,1195,59,5.24,5.21,3.21
0.52,SI2,G,Premium,61.5,1196,59,5.19,5.15,3.18
0.56,SI2,G,Premium,60,1208,60,5.48,5.42,3.11
2.17,SI2,G,Premium,62.2,12321,62,8.32,8.24,5.15
0.52,SI2,G,Premium,61.4,1235,56,5.27,5.18,3.2
2,SI2,G,Premium,60.3,12388,57,8.25,8.06,4.92
2.14,SI2,G,Premium,60.1,12792,58,8.4,8.35,5.03
0.55,SI2,G,Premium,61.8,1280,56,5.28,5.23,3.25
2.05,SI2,G,Premium,62.1,12857,56,8.18,8.1,5.04
2.08,SI2,G,Premium,62.2,12883,60,8.16,8.09,5.06
2,SI2,G,Premium,60.8,13007,55,8.09,7.95,4.88
2,SI2,G,Premium,62.9,13420,58,7.98,7.92,5
2.11,SI2,G,Premium,62.2,13598,58,8.19,8.23,5.11
1.9,SI2,G,Premium,63,13919,58,7.93,7.86,4.97
2.09,SI2,G,Premium,59.8,14024,59,8.37,8.32,4.99
0.6,SI2,G,Premium,60.8,1433,58,5.49,5.44,3.32
2.38,SI2,G,Premium,62.4,14648,58,8.59,8.47,5.32
2.04,SI2,G,Premium,62.1,14900,59,8.14,8.06,5.03
2.02,SI2,G,Premium,63,15014,59,8.05,7.95,5.03
2.01,SI2,G,Premium,62.3,15147,60,8.04,7.97,4.99
2.02,SI2,G,Premium,61,15498,58,8.15,8.22,4.99
2.01,SI2,G,Premium,59.4,15562,58,8.19,8.15,4.85
2.15,SI2,G,Premium,58.9,15751,58,8.46,8.41,4.97
2.2,SI2,G,Premium,60.4,15897,60,8.44,8.36,5.08
2.21,SI2,G,Premium,60.7,15970,62,8.48,8.42,5.13
2.01,SI2,G,Premium,59.8,15977,58,8.21,8.15,4.89
0.73,SI2,G,Premium,61.2,1610,56,5.76,5.67,3.5
2.1,SI2,G,Premium,60.9,16112,57.4,8.17,8.27,5
2.65,SI2,G,Premium,62,16314,61,8.82,8.75,5.45
2.11,SI2,G,Premium,62.2,16336,60,8.19,8.15,5.08
0.7,SI2,G,Premium,58.9,1636,59,5.73,5.7,3.37
2.06,SI2,G,Premium,61.8,16587,58,8.15,8.1,5.02
2.23,SI2,G,Premium,61.4,16805,58,8.41,8.32,5.14
2.02,SI2,G,Premium,61.3,16929,56,8.22,8.16,5.02
2.13,SI2,G,Premium,60.7,16931,60,8.37,8.27,5.05
2,SI2,G,Premium,60.4,17136,61,8.21,8.12,4.93
0.71,SI2,G,Premium,59.9,1717,59,5.79,5.82,3.48
2.01,SI2,G,Premium,60.1,17403,60,8.25,8.18,4.94
2.14,SI2,G,Premium,60.4,17513,59,8.32,8.38,5.04
0.72,SI2,G,Premium,62.7,1764,57,5.74,5.7,3.59
0.71,SI2,G,Premium,59.9,1808,59,5.82,5.79,3.48
0.7,SI2,G,Premium,59,1814,60,5.84,5.82,3.44
2.12,SI2,G,Premium,62.6,18164,59,8.18,8.12,5.1
0.7,SI2,G,Premium,61,1875,58,5.75,5.72,3.5
0.76,SI2,G,Premium,62.6,1970,55,5.87,5.82,3.66
0.71,SI2,G,Premium,62.3,1977,55,5.72,5.68,3.55
0.71,SI2,G,Premium,60.8,2039,60,5.74,5.78,3.5
0.7,SI2,G,Premium,61.8,2056,61,5.66,5.63,3.49
0.75,SI2,G,Premium,58.8,2070,60,5.99,5.89,3.49
0.74,SI2,G,Premium,62.8,2109,57,5.77,5.73,3.61
0.71,SI2,G,Premium,60.6,2147,59,5.78,5.74,3.49
0.7,SI2,G,Premium,61.1,2177,60,5.67,5.62,3.45
0.74,SI2,G,Premium,60.1,2206,58,5.89,5.86,3.53
0.74,SI2,G,Premium,62.7,2238,60,5.78,5.73,3.61
1.45,SI2,G,Premium,120.7,2268,118,11.73,11.64,7.05
0.81,SI2,G,Premium,59,2274,57,6.14,6.1,3.61
0.71,SI2,G,Premium,62,2362,55,5.77,5.71,3.56
1.48,SI2,G,Premium,124.4,2364,115,11.6,11.55,7.2
0.74,SI2,G,Premium,63,2398,56,5.77,5.75,3.63
0.85,SI2,G,Premium,62,2444,58,6.08,6.04,3.76
0.8,SI2,G,Premium,61.4,2451,56,5.99,5.96,3.67
0.82,SI2,G,Premium,62.3,2456,58,5.96,5.98,3.72
0.81,SI2,G,Premium,61.7,2482,57,5.99,5.94,3.68
0.8,SI2,G,Premium,59.7,2484,62,6.02,5.98,3.58
0.81,SI2,G,Premium,62.2,2616,59,5.96,5.9,3.69
0.83,SI2,G,Premium,61.6,2749,57,6.06,6.02,3.72
0.91,SI2,G,Premium,59.8,2813,58,6.3,6.29,3.77
0.71,SI2,G,Premium,60.8,2913,59,5.7,5.74,3.48
0.95,SI2,G,Premium,58.8,2937,60,6.35,6.31,3.72
0.93,SI2,G,Premium,61.4,3019,56,6.27,6.23,3.84
1.02,SI2,G,Premium,61.7,3027,58,6.46,6.41,3.97
0.91,SI2,G,Premium,60.1,3047,62,6.24,6.2,3.73
1,SI2,G,Premium,62.5,3136,59,6.41,6.33,3.98
1.01,SI2,G,Premium,60.1,3173,58,6.54,6.39,3.89
0.95,SI2,G,Premium,59.8,3181,60,6.36,6.34,3.8
1.07,SI2,G,Premium,62.5,3296,59,6.5,6.47,4.05
0.92,SI2,G,Premium,62.3,3318,59,6.2,6.15,3.85
0.9,SI2,G,Premium,59.5,3326,61,6.33,6.28,3.75
0.91,SI2,G,Premium,60.4,3376,61,6.28,6.21,3.77
0.9,SI2,G,Premium,58.3,3377,60,6.39,6.33,3.71
0.91,SI2,G,Premium,61.3,3423,60,6.17,6.2,3.79
1,SI2,G,Premium,60.7,3427,59,6.45,6.41,3.9
1.01,SI2,G,Premium,61.5,3461,58,6.51,6.44,3.98
0.9,SI2,G,Premium,62.4,3478,55,6.17,6.13,3.84
1.02,SI2,G,Premium,61.8,3496,58,6.47,6.4,3.98
1.07,SI2,G,Premium,62.2,3545,58,6.56,6.49,4.06
0.92,SI2,G,Premium,62.4,3555,57,6.22,6.18,3.87
1.04,SI2,G,Premium,62.8,3564,59,6.47,6.42,4.05
0.93,SI2,G,Premium,60.8,3594,59,6.35,6.28,3.84
1.05,SI2,G,Premium,60.7,3599,61,6.56,6.52,3.97
1.09,SI2,G,Premium,61.3,3601,60,6.66,6.59,4.06
0.92,SI2,G,Premium,58.4,3648,58,6.4,6.34,3.73
1.02,SI2,G,Premium,62.5,3656,58,6.42,6.34,3.99
0.95,SI2,G,Premium,60.5,3671,62,6.44,6.36,3.88
1.1,SI2,G,Premium,63,3696,59,6.5,6.47,0
1,SI2,G,Premium,61.4,3713,61,6.35,6.32,3.89
1.01,SI2,G,Premium,62.9,3750,57,6.39,6.33,4
1.11,SI2,G,Premium,62.5,3804,57,6.54,6.49,4.07
1,SI2,G,Premium,61.8,3808,58,6.44,6.4,3.97
0.95,SI2,G,Premium,59.7,3830,61,6.35,6.27,3.77
1.12,SI2,G,Premium,61,3838,60,6.7,6.64,4.07
1.04,SI2,G,Premium,62.2,3861,59,6.57,6.49,4.06
1.02,SI2,G,Premium,62.3,3892,58,6.41,6.38,4
2.2800000000000002,SI2,G,Premium,120.6,3896,119,13.54,13.44,8.14
1.05,SI2,G,Premium,60.1,3898,60,6.66,6.58,3.98
1.02,SI2,G,Premium,60.7,3904,56,6.56,6.51,3.97
1.01,SI2,G,Premium,63,3923,59,6.38,6.32,4
0.6,SI2,G,Premium,124.8,394,118,8.52,8.6,5.34
1.01,SI2,G,Premium,60.6,3981,59,6.49,6.41,3.91
1,SI2,G,Premium,62.2,3998,57,6.29,6.25,3.9
1.05,SI2,G,Premium,62.7,4018,54,6.51,6.48,4.07
1.01,SI2,G,Premium,63,4038,58,6.34,6.29,3.98
1.19,SI2,G,Premium,62.4,4078,59,6.74,6.71,4.2
1,SI2,G,Premium,62.7,4095,59,6.3,6.36,3.97
1.04,SI2,G,Premium,60.3,4158,62,6.56,6.5,3.94
1.05,SI2,G,Premium,61.8,4198,60,6.49,6.46,4
1,SI2,G,Premium,62.9,4227,60,6.35,6.3,3.98
1.14,SI2,G,Premium,62.8,4233,58,6.68,6.64,4.18
1.05,SI2,G,Premium,61.3,4241,58,6.55,6.6,4.03
1.01,SI2,G,Premium,59.1,4242,59,6.55,6.51,3.86
1.01,SI2,G,Premium,62.5,4249,60,6.34,6.39,3.98
1.2,SI2,G,Premium,62.6,4250,61,6.73,6.68,4.2
2.08,SI2,G,Premium,123.8,4277,116,13.05,12.95,8.05
1.07,SI2,G,Premium,59.8,4278,60,6.7,6.65,3.99
1,SI2,G,Premium,61.8,4284,60,6.37,6.34,3.93
1.02,SI2,G,Premium,62.5,4291,59,6.37,6.42,4
2.13,SI2,G,Premium,121.4,4318,117,13.28,13.15,8.02
1.16,SI2,G,Premium,62,4320,59,6.74,6.62,4.14
7.069999999999999,SI2,G,Premium,428.79999999999995,4327,412,45.39,44.95,27.669999999999998
0.33,SI2,G,Premium,62.6,434,58,4.4,4.42,2.76
1.25,SI2,G,Premium,61.1,4340,58,6.96,6.91,4.24
1.01,SI2,G,Premium,59.5,4355,55,6.59,6.53,3.9
1,SI2,G,Premium,61.8,4368,59,6.38,6.33,3.93
2.04,SI2,G,Premium,125.4,4370,118,12.82,12.75,8.02
1.07,SI2,G,Premium,62,4401,59,6.54,6.5,4.04
1.23,SI2,G,Premium,58.9,4408,62,7.03,6.97,4.12
1.03,SI2,G,Premium,59.9,4413,60,6.56,6.5,3.91
2.09,SI2,G,Premium,122.69999999999999,4442,116,13.129999999999999,13.030000000000001,8.02
1.02,SI2,G,Premium,62.5,4471,58,6.4,6.43,4.01
1.21,SI2,G,Premium,60.9,4472,59,6.87,6.82,4.17
1.12,SI2,G,Premium,62.8,4478,58,6.62,6.57,4.14
1,SI2,G,Premium,62.2,4480,59,6.39,6.35,3.96
1.02,SI2,G,Premium,60.9,4486,59,6.56,6.45,3.96
1.13,SI2,G,Premium,60,4518,61,6.78,6.71,4.05
0.3,SI2,G,Premium,62.7,452,55,4.29,4.26,2.68
1.01,SI2,G,Premium,61.9,4525,60,6.37,6.33,3.93
1.03,SI2,G,Premium,60.6,4557,60,6.53,6.5,3.95
2.16,SI2,G,Premium,124.5,4627,112,13.219999999999999,13.059999999999999,8.18
1.33,SI2,G,Premium,61.3,4634,59,7.06,6.93,4.29
1.14,SI2,G,Premium,61.1,4688,59,6.77,6.72,4.12
0.36,SI2,G,Premium,60.8,473,58,4.57,4.61,2.79
1.11,SI2,G,Premium,62.3,4755,58,6.65,6.61,4.13
1.09,SI2,G,Premium,61.1,4794,59,6.69,6.63,4.07
1.15,SI2,G,Premium,62.5,4861,55,6.72,6.68,4.19
1.14,SI2,G,Premium,60.4,4884,59,6.8,6.78,4.1
1.23,SI2,G,Premium,62.1,4918,58,6.85,6.8,4.24
1.34,SI2,G,Premium,60.1,4953,61,7.11,7.06,4.26
1.16,SI2,G,Premium,62.6,4969,58,6.72,6.66,4.19
0.6,SI2,G,Premium,120.4,506,120,8.76,8.66,5.24
1.14,SI2,G,Premium,60.9,5139,56,6.8,6.73,4.12
1.35,SI2,G,Premium,60.5,5167,60,7.16,7.11,4.32
1.18,SI2,G,Premium,62.5,5190,54,6.81,6.78,4.25
1.22,SI2,G,Premium,61.6,5226,62,6.79,6.75,4.17
0.9299999999999999,SI2,G,Premium,185.39999999999998,523,174,13.11,13,8.07
0.64,SI2,G,Premium,122.6,540,118,8.8,8.71,5.37
1.21,SI2,G,Premium,62.7,5405,59,6.74,6.66,4.2
1.46,SI2,G,Premium,62.8,5421,52,7.31,7.27,4.58
1.5,SI2,G,Premium,61.7,5460,55,7.39,7.32,4.54
1.38,SI2,G,Premium,58.3,5487,59,7.34,7.27,4.26
1.21,SI2,G,Premium,60.3,5529,58,6.96,6.9,4.18
1.22,SI2,G,Premium,60.2,5534,58,6.92,6.9,4.16
0.33,SI2,G,Premium,59.4,557,59,4.52,4.5,2.68
2.44,SI2,G,Premium,122.4,5739,116,13.84,13.71,8.43
0.68,SI2,G,Premium,125.6,574,117,8.93,8.879999999999999,5.59
1.26,SI2,G,Premium,59.1,5899,59,7.09,7.05,4.18
0.36,SI2,G,Premium,60.8,608,58,4.61,4.57,2.79
1.29,SI2,G,Premium,61.1,6116,59,7.03,6.95,4.27
1.5,SI2,G,Premium,61.8,6224,60,7.28,7.25,4.49
1.35,SI2,G,Premium,58.4,6400,59,7.32,7.28,4.26
1.33,SI2,G,Premium,63,6480,59,7,6.97,4.4
1.37,SI2,G,Premium,59.6,6495,60,7.24,7.18,4.3
1.33,SI2,G,Premium,60.3,6565,58,7.16,7.19,4.33
1.34,SI2,G,Premium,61.7,6583,58,7.1,7.04,4.36
1.33,SI2,G,Premium,60.3,6685,58,7.19,7.16,4.33
1.51,SI2,G,Premium,62.7,7145,57,7.33,7.29,4.58
1.54,SI2,G,Premium,61.6,7287,58,7.45,7.3,4.57
1.4,SI2,G,Premium,62,7357,60,7.16,7.1,4.42
1.7,SI2,G,Premium,62.2,7414,59,7.68,7.6,4.75
1.51,SI2,G,Premium,62.4,7695,57,7.35,7.29,4.57
1.54,SI2,G,Premium,59.4,7848,60,7.52,7.49,4.46
1.5,SI2,G,Premium,62,8190,62,7.31,7.25,4.51
1.52,SI2,G,Premium,60.9,8299,57,7.5,7.44,4.55
1.57,SI2,G,Premium,61.1,8572,61,7.46,7.43,4.55
1.51,SI2,G,Premium,62.8,8794,56,7.3,7.22,4.56
1.5,SI2,G,Premium,60.1,8820,59,7.38,7.36,4.43
1.54,SI2,G,Premium,62.4,8969,57,7.39,7.36,4.6
1.91,SI2,G,Premium,61.9,9038,58,7.9,7.84,4.87
1.5,SI2,G,Premium,61.8,9072,59,7.29,7.21,4.48
1.77,SI2,G,Premium,62.7,9664,59,7.67,7.66,4.8
0.5,SI2,G,Premium,60.7,978,57,5.15,5.07,3.1
1.65,SI2,G,Premium,62.2,9970,58,7.62,7.55,4.72
0.44,SI2,G,Very Good,60.6,1016,55,4.94,4.96,3
0.52,SI2,G,Very Good,63,1049,55,5.12,5.14,3.23
0.52,SI2,G,Very Good,63.3,1073,58,5.11,5.06,3.22
0.54,SI2,G,Very Good,59.5,1083,60,5.27,5.31,3.15
0.56,SI2,G,Very Good,62.8,1091,58,5.19,5.23,3.27
0.53,SI2,G,Very Good,60.9,1092,55,5.26,5.29,3.21
0.51,SI2,G,Very Good,63.2,1100,57,5.07,5.03,3.19
0.63,SI2,G,Very Good,63.3,1105,59,5.51,5.31,3.45
0.57,SI2,G,Very Good,60.5,1171,56,5.41,5.44,3.28
0.58,SI2,G,Very Good,59.5,1197,59,5.41,5.45,3.23
1.82,SI2,G,Very Good,61.3,11971,58,7.83,7.94,4.83
2.02,SI2,G,Very Good,63.1,12094,57,8.01,7.97,5.04
0.57,SI2,G,Very Good,59.4,1214,58,5.39,5.42,3.21
2.01,SI2,G,Very Good,63.3,12271,56,8.06,8.01,5.08
2.18,SI2,G,Very Good,63.3,12377,59,8.25,8.2,5.2
2.02,SI2,G,Very Good,63.3,13554,59,8.05,7.96,5.07
2,SI2,G,Very Good,64,14074,58,7.86,7.95,5.06
2.13,SI2,G,Very Good,61.5,15454,57,8.27,8.34,5.11
2,SI2,G,Very Good,63.5,15485,55,8.03,7.93,5.07
2.01,SI2,G,Very Good,63.3,15563,58,8.01,8.05,5.08
2.06,SI2,G,Very Good,59.8,15805,61,8.22,8.26,4.93
2.21,SI2,G,Very Good,60.7,15825,62,8.42,8.48,5.13
2.02,SI2,G,Very Good,62.8,15877,55,8.06,8.11,5.08
2.11,SI2,G,Very Good,62.2,16188,60,8.15,8.19,5.08
2.04,SI2,G,Very Good,59.9,16389,58,8.26,8.31,4.96
0.71,SI2,G,Very Good,63.4,1740,56,5.71,5.6,3.59
2.52,SI2,G,Very Good,63.2,17689,58,8.65,8.61,5.45
0.7,SI2,G,Very Good,58.2,1790,63,5.82,5.79,3.38
0.79,SI2,G,Very Good,63.4,1809,60,5.83,5.77,3.68
0.7,SI2,G,Very Good,58.2,1966,63,5.82,5.79,3.38
0.72,SI2,G,Very Good,62.1,2015,59,5.66,5.73,3.54
0.7,SI2,G,Very Good,60.6,2057,58,5.72,5.77,3.48
0.7,SI2,G,Very Good,62.6,2058,56,5.65,5.69,3.55
0.71,SI2,G,Very Good,61.3,2081,58,5.73,5.75,3.52
